tract,percent_poverty_2016,percent_poverty_2015,percent_poverty_2014,percent_poverty_2013,percent_poverty_2012
2301.0,0.27363956316168814,0.278,0.28800000000000003,0.222,0.26899999999999996
2302.0,0.27453159743823374,0.27899999999999997,0.27399999999999997,0.198,0.23600000000000002
2303.0,0.2512748485518437,0.255,0.284,0.257,0.23399999999999999
2304.0,0.18018029350928988,0.18,0.24,0.235,0.233
2305.0,0.32764783848549717,0.33799999999999997,0.29,0.303,0.225
2306.0,0.3682765659997389,0.38,0.39,0.418,0.385
2307.0,0.23557399776058674,0.24,0.23600000000000002,0.245,0.215
2308.0,0.17237571987458009,0.172,0.15,0.086,0.07400000000000001
2309.0,0.33856328114705014,0.34700000000000003,0.395,0.385,0.37799999999999995
2311.0,0.294558855001971,0.304,0.265,0.321,0.261
2312.0,0.3800884628918797,0.39,0.46799999999999997,0.452,0.441
2315.0,0.3693632300863612,0.377,0.43799999999999994,0.33799999999999997,0.43799999999999994
2402.0,0.11016093563166551,0.107,0.10099999999999999,0.073,0.077
2403.0,0.04320096971328793,0.037000000000000005,0.040999999999999995,0.044000000000000004,0.055999999999999994
2405.0,0.05116642372478847,0.045,0.06,0.055999999999999994,0.079
2406.0,0.1803251466181215,0.185,0.217,0.38799999999999996,0.257
2407.0,0.28172478614221774,0.287,0.355,0.35700000000000004,0.243
2408.0,0.26610174699464595,0.27399999999999997,0.231,0.28300000000000003,0.29600000000000004
2409.0,0.23306937152710042,0.239,0.172,0.196,0.28800000000000003
2410.0,0.28712077563422356,0.294,0.297,0.299,0.297
2411.0,0.22873197826774405,0.23199999999999998,0.21899999999999997,0.188,0.27699999999999997
2412.0,0.18656428917251167,0.188,0.17300000000000001,0.158,0.127
2413.0,0.16309721687525564,0.162,0.21,0.195,0.153
2414.0,0.17603478809434986,0.17800000000000002,0.157,0.182,0.221
2415.0,0.15536782480841926,0.155,0.132,0.105,0.11599999999999999
2416.0,0.14007290235892664,0.139,0.156,0.16699999999999998,0.16
2420.0,0.1665099500646082,0.166,0.188,0.168,0.187
2421.0,0.06997103756811053,0.065,0.084,0.091,0.09699999999999999
2422.0,0.160646810330448,0.161,0.138,0.129,0.14400000000000002
2423.0,0.0673042917105321,0.063,0.06,0.08199999999999999,0.069
2424.0,0.07636513476468748,0.07200000000000001,0.078,0.085,0.084
2425.0,0.1612804777727668,0.162,0.13699999999999998,0.14,0.156
2426.0,0.24235302785277868,0.248,0.198,0.204,0.295
2427.0,0.3046668019269103,0.314,0.33,0.405,0.395
2428.0,0.13795659484714837,0.13699999999999998,0.127,0.125,0.111
2429.0,0.10004126578533552,0.095,0.184,0.18,0.154
2430.0,0.09826293781868456,0.09300000000000001,0.16899999999999998,0.149,0.16
2431.0,0.11056296108336214,0.107,0.146,0.138,0.13
2432.0,0.1297307535636655,0.127,0.136,0.095,0.09
2433.0,0.12669021047177617,0.125,0.125,0.126,0.11
2434.0,0.12928097119305731,0.127,0.127,0.098,0.09300000000000001
2435.0,0.10545618552979577,0.102,0.133,0.134,0.177
2502.0,0.2729508724622668,0.278,0.287,0.25,0.261
2503.0,0.34365660290812283,0.35200000000000004,0.364,0.309,0.301
2504.0,0.3016964132175771,0.309,0.29600000000000004,0.27,0.20800000000000002
2505.0,0.15245546610375052,0.151,0.15,0.10300000000000001,0.107
2506.0,0.16445378556933174,0.165,0.163,0.171,0.254
2507.0,0.34897653706771925,0.359,0.373,0.377,0.29600000000000004
2508.0,0.2921894153674166,0.3,0.27399999999999997,0.27899999999999997,0.247
2510.0,0.2439895206471449,0.24600000000000002,0.314,0.265,0.414
2511.0,0.3572459794425512,0.369,0.335,0.35200000000000004,0.35200000000000004
2512.0,0.25658212129838537,0.262,0.231,0.212,0.273
2513.0,0.28060293638243783,0.287,0.317,0.336,0.307
2514.0,0.28713448236421213,0.295,0.307,0.35700000000000004,0.359
2515.0,0.34021217429019446,0.35100000000000003,0.322,0.341,0.295
2516.0,0.317227085667112,0.324,0.364,0.326,0.35100000000000003
2517.0,0.45282433279476464,0.46799999999999997,0.552,0.597,0.523
2518.0,0.34784170276127757,0.358,0.396,0.428,0.42100000000000004
2519.0,0.4535014297760347,0.467,0.495,0.423,0.419
2520.0,0.32868069618434836,0.33899999999999997,0.311,0.337,0.39299999999999996
